paper_id,year,conference,dimension,hierarchy_level_1,hierarchy_level_2,label_value,centrality_score,confidence,method,status,notes
handle_1_10754,2024,ISLS,subject,Subject,Social & Civic Studies,Social & Civic Studies,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10754,2024,ISLS,tpack_ck,Content Knowledge (CK),STEM - Computer Science & Coding,STEM - Computer Science & Coding,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10754,2024,ISLS,tpack_ck,Content Knowledge (CK),Social & Civic Studies,Social & Civic Studies,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10754,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),General / Reflective,General / Reflective,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General instructional setting; can be verified via Tier 2.
handle_1_10754,2024,ISLS,tpack_tk,Technology Knowledge (TK),Non-digital / Unspecified,Non-digital / Unspecified,1,0.5,rule_lexical_0_cost,heuristic_0_cost,Non-digital or conceptual paper; can be verified via Tier 2.
handle_1_10755,2024,ISLS,conceptualisation,"Critical, Equity & Culture","Racial Equity, Power & Social Justice","Racial Equity, Power & Social Justice",4,0.9,rule_lexical_0_cost,heuristic_0_cost,Hierarchical match in title/abstract; full theoretical framework extractable via Tier 3.
handle_1_10755,2024,ISLS,setting,Setting,Theoretical / Unspecified,Theoretical / Unspecified,,0.5,rule_lexical_0_cost,heuristic_0_cost,Unspecified in abstract; can be resolved via Tier 3 Methods section extraction.
handle_1_10755,2024,ISLS,subject,Subject,STEM - Natural Science,STEM - Natural Science,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10755,2024,ISLS,tpack_ck,Content Knowledge (CK),STEM - Natural Science,STEM - Natural Science,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10755,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),General / Reflective,General / Reflective,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General instructional setting; can be verified via Tier 2.
handle_1_10755,2024,ISLS,tpack_tk,Technology Knowledge (TK),Non-digital / Unspecified,Non-digital / Unspecified,1,0.5,rule_lexical_0_cost,heuristic_0_cost,Non-digital or conceptual paper; can be verified via Tier 2.
handle_1_10756,2024,ISLS,conceptualisation,Cognitive & Constructivist,Scaffolding & Guided Inquiry,Scaffolding & Guided Inquiry,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Hierarchical match in title/abstract; full theoretical framework extractable via Tier 3.
handle_1_10756,2024,ISLS,setting,Setting,Theoretical / Unspecified,Theoretical / Unspecified,,0.5,rule_lexical_0_cost,heuristic_0_cost,Unspecified in abstract; can be resolved via Tier 3 Methods section extraction.
handle_1_10756,2024,ISLS,subject,Subject,Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences inquiry; can be refined in Phase 2.
handle_1_10756,2024,ISLS,tpack_ck,Content Knowledge (CK),Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences context; can be refined in Phase 2.
handle_1_10756,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),Scaffolded & Guided,Scaffolded & Guided,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10756,2024,ISLS,tpack_tk,Technology Knowledge (TK),Immersive VR / AR,Immersive VR / AR,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10757,2024,ISLS,setting,Setting,Theoretical / Unspecified,Theoretical / Unspecified,,0.5,rule_lexical_0_cost,heuristic_0_cost,Unspecified in abstract; can be resolved via Tier 3 Methods section extraction.
handle_1_10757,2024,ISLS,subject,Subject,Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences inquiry; can be refined in Phase 2.
handle_1_10757,2024,ISLS,tpack_ck,Content Knowledge (CK),Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences context; can be refined in Phase 2.
handle_1_10757,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),General / Reflective,General / Reflective,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General instructional setting; can be verified via Tier 2.
handle_1_10757,2024,ISLS,tpack_tk,Technology Knowledge (TK),Simulations & Scientific Modeling,Simulations & Scientific Modeling,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10758,2024,ISLS,setting,Setting,K-12 Secondary,K-12 Secondary,,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10758,2024,ISLS,subject,Subject,STEM - Computer Science & Coding,STEM - Computer Science & Coding,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10758,2024,ISLS,tpack_ck,Content Knowledge (CK),STEM - Computer Science & Coding,STEM - Computer Science & Coding,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10758,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),General / Reflective,General / Reflective,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General instructional setting; can be verified via Tier 2.
handle_1_10758,2024,ISLS,tpack_tk,Technology Knowledge (TK),Robotics & Tangibles,Robotics & Tangibles,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10758,2024,ISLS,tpack_tk,Technology Knowledge (TK),Block-based Coding & Authoring,Block-based Coding & Authoring,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10759,2024,ISLS,setting,Setting,Higher Education,Higher Education,,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10759,2024,ISLS,subject,Subject,STEM - Natural Science,STEM - Natural Science,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10759,2024,ISLS,tpack_ck,Content Knowledge (CK),STEM - Natural Science,STEM - Natural Science,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10759,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),General / Reflective,General / Reflective,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General instructional setting; can be verified via Tier 2.
handle_1_10759,2024,ISLS,tpack_tk,Technology Knowledge (TK),Non-digital / Unspecified,Non-digital / Unspecified,1,0.5,rule_lexical_0_cost,heuristic_0_cost,Non-digital or conceptual paper; can be verified via Tier 2.
handle_1_10760,2024,ISLS,setting,Setting,Theoretical / Unspecified,Theoretical / Unspecified,,0.5,rule_lexical_0_cost,heuristic_0_cost,Unspecified in abstract; can be resolved via Tier 3 Methods section extraction.
handle_1_10760,2024,ISLS,subject,Subject,STEM - Natural Science,STEM - Natural Science,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10760,2024,ISLS,subject,Subject,STEM - Engineering & Robotics,STEM - Engineering & Robotics,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10760,2024,ISLS,tpack_ck,Content Knowledge (CK),STEM - Natural Science,STEM - Natural Science,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10760,2024,ISLS,tpack_ck,Content Knowledge (CK),STEM - Engineering & Robotics,STEM - Engineering & Robotics,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10760,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),Game-Based & Playful,Game-Based & Playful,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10760,2024,ISLS,tpack_tk,Technology Knowledge (TK),Non-digital / Unspecified,Non-digital / Unspecified,1,0.5,rule_lexical_0_cost,heuristic_0_cost,Non-digital or conceptual paper; can be verified via Tier 2.
handle_1_10761,2024,ISLS,setting,Setting,Theoretical / Unspecified,Theoretical / Unspecified,,0.5,rule_lexical_0_cost,heuristic_0_cost,Unspecified in abstract; can be resolved via Tier 3 Methods section extraction.
handle_1_10761,2024,ISLS,subject,Subject,Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences inquiry; can be refined in Phase 2.
handle_1_10761,2024,ISLS,tpack_ck,Content Knowledge (CK),Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences context; can be refined in Phase 2.
handle_1_10761,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),General / Reflective,General / Reflective,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General instructional setting; can be verified via Tier 2.
handle_1_10761,2024,ISLS,tpack_tk,Technology Knowledge (TK),Non-digital / Unspecified,Non-digital / Unspecified,1,0.5,rule_lexical_0_cost,heuristic_0_cost,Non-digital or conceptual paper; can be verified via Tier 2.
handle_1_10762,2024,ISLS,setting,Setting,Higher Education,Higher Education,,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10762,2024,ISLS,subject,Subject,Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences inquiry; can be refined in Phase 2.
handle_1_10762,2024,ISLS,tpack_ck,Content Knowledge (CK),Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences context; can be refined in Phase 2.
handle_1_10762,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),Game-Based & Playful,Game-Based & Playful,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10762,2024,ISLS,tpack_tk,Technology Knowledge (TK),Immersive VR / AR,Immersive VR / AR,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10763,2024,ISLS,conceptualisation,Design & Participatory,Co-Design & Participatory Design,Co-Design & Participatory Design,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Hierarchical match in title/abstract; full theoretical framework extractable via Tier 3.
handle_1_10763,2024,ISLS,setting,Setting,Higher Education,Higher Education,,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10763,2024,ISLS,subject,Subject,STEM - Engineering & Robotics,STEM - Engineering & Robotics,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10763,2024,ISLS,tpack_ck,Content Knowledge (CK),STEM - Engineering & Robotics,STEM - Engineering & Robotics,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10763,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),Co-Design & Participatory,Co-Design & Participatory,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10763,2024,ISLS,tpack_tk,Technology Knowledge (TK),Non-digital / Unspecified,Non-digital / Unspecified,1,0.5,rule_lexical_0_cost,heuristic_0_cost,Non-digital or conceptual paper; can be verified via Tier 2.
handle_1_10764,2024,ISLS,conceptualisation,Cognitive & Constructivist,Scaffolding & Guided Inquiry,Scaffolding & Guided Inquiry,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Hierarchical match in title/abstract; full theoretical framework extractable via Tier 3.
handle_1_10764,2024,ISLS,setting,Setting,K-12 Secondary,K-12 Secondary,,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10764,2024,ISLS,subject,Subject,STEM - Mathematics,STEM - Mathematics,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10764,2024,ISLS,tpack_ck,Content Knowledge (CK),STEM - Mathematics,STEM - Mathematics,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10764,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),Scaffolded & Guided,Scaffolded & Guided,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10764,2024,ISLS,tpack_tk,Technology Knowledge (TK),Immersive VR / AR,Immersive VR / AR,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10765,2024,ISLS,conceptualisation,Design & Participatory,Co-Design & Participatory Design,Co-Design & Participatory Design,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Hierarchical match in title/abstract; full theoretical framework extractable via Tier 3.
handle_1_10765,2024,ISLS,setting,Setting,Theoretical / Unspecified,Theoretical / Unspecified,,0.5,rule_lexical_0_cost,heuristic_0_cost,Unspecified in abstract; can be resolved via Tier 3 Methods section extraction.
handle_1_10765,2024,ISLS,subject,Subject,Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences inquiry; can be refined in Phase 2.
handle_1_10765,2024,ISLS,tpack_ck,Content Knowledge (CK),Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences context; can be refined in Phase 2.
handle_1_10765,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),Co-Design & Participatory,Co-Design & Participatory,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10765,2024,ISLS,tpack_tk,Technology Knowledge (TK),Non-digital / Unspecified,Non-digital / Unspecified,1,0.5,rule_lexical_0_cost,heuristic_0_cost,Non-digital or conceptual paper; can be verified via Tier 2.
handle_1_10766,2024,ISLS,setting,Setting,Higher Education,Higher Education,,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10766,2024,ISLS,setting,Setting,Workplace / Professional,Workplace / Professional,,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10766,2024,ISLS,subject,Subject,Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences inquiry; can be refined in Phase 2.
handle_1_10766,2024,ISLS,tpack_ck,Content Knowledge (CK),Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences context; can be refined in Phase 2.
handle_1_10766,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),General / Reflective,General / Reflective,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General instructional setting; can be verified via Tier 2.
handle_1_10766,2024,ISLS,tpack_tk,Technology Knowledge (TK),Non-digital / Unspecified,Non-digital / Unspecified,1,0.5,rule_lexical_0_cost,heuristic_0_cost,Non-digital or conceptual paper; can be verified via Tier 2.
handle_1_10767,2024,ISLS,conceptualisation,"Critical, Equity & Culture","Racial Equity, Power & Social Justice","Racial Equity, Power & Social Justice",3,0.9,rule_lexical_0_cost,heuristic_0_cost,Hierarchical match in title/abstract; full theoretical framework extractable via Tier 3.
handle_1_10767,2024,ISLS,setting,Setting,Theoretical / Unspecified,Theoretical / Unspecified,,0.5,rule_lexical_0_cost,heuristic_0_cost,Unspecified in abstract; can be resolved via Tier 3 Methods section extraction.
handle_1_10767,2024,ISLS,subject,Subject,Social & Civic Studies,Social & Civic Studies,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10767,2024,ISLS,tpack_ck,Content Knowledge (CK),Social & Civic Studies,Social & Civic Studies,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10767,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),General / Reflective,General / Reflective,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General instructional setting; can be verified via Tier 2.
handle_1_10767,2024,ISLS,tpack_tk,Technology Knowledge (TK),Non-digital / Unspecified,Non-digital / Unspecified,1,0.5,rule_lexical_0_cost,heuristic_0_cost,Non-digital or conceptual paper; can be verified via Tier 2.
handle_1_10768,2024,ISLS,setting,Setting,K-12 Elementary,K-12 Elementary,,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10768,2024,ISLS,subject,Subject,Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences inquiry; can be refined in Phase 2.
handle_1_10768,2024,ISLS,tpack_ck,Content Knowledge (CK),Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences context; can be refined in Phase 2.
handle_1_10768,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),General / Reflective,General / Reflective,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General instructional setting; can be verified via Tier 2.
handle_1_10768,2024,ISLS,tpack_tk,Technology Knowledge (TK),Non-digital / Unspecified,Non-digital / Unspecified,1,0.5,rule_lexical_0_cost,heuristic_0_cost,Non-digital or conceptual paper; can be verified via Tier 2.
handle_1_10769,2024,ISLS,setting,Setting,Theoretical / Unspecified,Theoretical / Unspecified,,0.5,rule_lexical_0_cost,heuristic_0_cost,Unspecified in abstract; can be resolved via Tier 3 Methods section extraction.
handle_1_10769,2024,ISLS,subject,Subject,Social & Civic Studies,Social & Civic Studies,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10769,2024,ISLS,tpack_ck,Content Knowledge (CK),Social & Civic Studies,Social & Civic Studies,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10769,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),General / Reflective,General / Reflective,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General instructional setting; can be verified via Tier 2.
handle_1_10769,2024,ISLS,tpack_tk,Technology Knowledge (TK),Non-digital / Unspecified,Non-digital / Unspecified,1,0.5,rule_lexical_0_cost,heuristic_0_cost,Non-digital or conceptual paper; can be verified via Tier 2.
handle_1_10770,2024,ISLS,conceptualisation,Design & Participatory,Design-Based Research (DBR),Design-Based Research (DBR),5,0.9,rule_lexical_0_cost,heuristic_0_cost,Hierarchical match in title/abstract; full theoretical framework extractable via Tier 3.
handle_1_10770,2024,ISLS,conceptualisation,"Critical, Equity & Culture",Culturally Sustaining & Decolonial Pedagogies,Culturally Sustaining & Decolonial Pedagogies,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Hierarchical match in title/abstract; full theoretical framework extractable via Tier 3.
handle_1_10770,2024,ISLS,setting,Setting,K-12 Secondary,K-12 Secondary,,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10770,2024,ISLS,subject,Subject,STEM - Computer Science & Coding,STEM - Computer Science & Coding,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10770,2024,ISLS,subject,Subject,Social & Civic Studies,Social & Civic Studies,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10770,2024,ISLS,tpack_ck,Content Knowledge (CK),STEM - Computer Science & Coding,STEM - Computer Science & Coding,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10770,2024,ISLS,tpack_ck,Content Knowledge (CK),Social & Civic Studies,Social & Civic Studies,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10770,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),General / Reflective,General / Reflective,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General instructional setting; can be verified via Tier 2.
handle_1_10770,2024,ISLS,tpack_tk,Technology Knowledge (TK),Non-digital / Unspecified,Non-digital / Unspecified,1,0.5,rule_lexical_0_cost,heuristic_0_cost,Non-digital or conceptual paper; can be verified via Tier 2.
handle_1_10771,2024,ISLS,setting,Setting,Theoretical / Unspecified,Theoretical / Unspecified,,0.5,rule_lexical_0_cost,heuristic_0_cost,Unspecified in abstract; can be resolved via Tier 3 Methods section extraction.
handle_1_10771,2024,ISLS,subject,Subject,Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences inquiry; can be refined in Phase 2.
handle_1_10771,2024,ISLS,tpack_ck,Content Knowledge (CK),Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences context; can be refined in Phase 2.
handle_1_10771,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),Peer Argumentation & Discourse,Peer Argumentation & Discourse,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10771,2024,ISLS,tpack_tk,Technology Knowledge (TK),Non-digital / Unspecified,Non-digital / Unspecified,1,0.5,rule_lexical_0_cost,heuristic_0_cost,Non-digital or conceptual paper; can be verified via Tier 2.
handle_1_10772,2024,ISLS,setting,Setting,Higher Education,Higher Education,,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10772,2024,ISLS,subject,Subject,Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences inquiry; can be refined in Phase 2.
handle_1_10772,2024,ISLS,tpack_ck,Content Knowledge (CK),Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences context; can be refined in Phase 2.
handle_1_10772,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),General / Reflective,General / Reflective,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General instructional setting; can be verified via Tier 2.
handle_1_10772,2024,ISLS,tpack_tk,Technology Knowledge (TK),Non-digital / Unspecified,Non-digital / Unspecified,1,0.5,rule_lexical_0_cost,heuristic_0_cost,Non-digital or conceptual paper; can be verified via Tier 2.
handle_1_10773,2024,ISLS,setting,Setting,Higher Education,Higher Education,,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10773,2024,ISLS,subject,Subject,STEM - Natural Science,STEM - Natural Science,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10773,2024,ISLS,tpack_ck,Content Knowledge (CK),STEM - Natural Science,STEM - Natural Science,5,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10773,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),General / Reflective,General / Reflective,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General instructional setting; can be verified via Tier 2.
handle_1_10773,2024,ISLS,tpack_tk,Technology Knowledge (TK),Non-digital / Unspecified,Non-digital / Unspecified,1,0.5,rule_lexical_0_cost,heuristic_0_cost,Non-digital or conceptual paper; can be verified via Tier 2.
handle_1_10774,2024,ISLS,setting,Setting,Workplace / Professional,Workplace / Professional,,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10774,2024,ISLS,subject,Subject,Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences inquiry; can be refined in Phase 2.
handle_1_10774,2024,ISLS,tpack_ck,Content Knowledge (CK),Interdisciplinary & General,Interdisciplinary & General,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General learning sciences context; can be refined in Phase 2.
handle_1_10774,2024,ISLS,tpack_pk,Pedagogical Knowledge (PK),General / Reflective,General / Reflective,1,0.5,rule_lexical_0_cost,heuristic_0_cost,General instructional setting; can be verified via Tier 2.
handle_1_10774,2024,ISLS,tpack_tk,Technology Knowledge (TK),Immersive VR / AR,Immersive VR / AR,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10775,2024,ISLS,setting,Setting,Theoretical / Unspecified,Theoretical / Unspecified,,0.5,rule_lexical_0_cost,heuristic_0_cost,Unspecified in abstract; can be resolved via Tier 3 Methods section extraction.
handle_1_10775,2024,ISLS,subject,Subject,STEM - Mathematics,STEM - Mathematics,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10775,2024,ISLS,subject,Subject,"Humanities, Language & Literacy","Humanities, Language & Literacy",3,0.9,rule_lexical_0_cost,heuristic_0_cost,Extracted via 0-cost title/abstract lexical heuristics; ready for Tier 2 batched LLM claim verification.
handle_1_10775,2024,ISLS,tpack_ck,Content Knowledge (CK),STEM - Mathematics,STEM - Mathematics,3,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
handle_1_10775,2024,ISLS,tpack_ck,Content Knowledge (CK),"Humanities, Language & Literacy","Humanities, Language & Literacy",3,0.9,rule_lexical_0_cost,heuristic_0_cost,Centrality score estimated from title/abstract prominence; can be verified via Tier 2 claim analysis.
