citing_paper_id,cited_paper_id,citing_year,cited_year,context_snippet,status,notes
proc_icls-2025,handle_1_640,2025,2018,research in the Learning Sciences focused on sensemaking informed questions for TVI interviews. An initial focus,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025,handle_1_764,2025,2018,"and social ostracization. In addition to historical accounts, education and learning sciences scholars work to",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025,handle_1_798,2025,2018,"repeated by listeners or motivate new forms of participation in social life. For the learning sciences, this study",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_828,2025,2018,"learners’ and teachers’ gestures. Journal of the Learning Sciences, 21(2), 247–286.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_712,2025,2018,"In 2024, the Journal of the Learning Sciences dedicated its annual special issue to interdisciplinary teaching and",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_661,2025,2018,Initiative. In Proceedings of the 50th ACM Technical Symposium on Computer Science Education  (pp.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_892,2025,2018,"educational equity in Learning Sciences (ISLS, 2025). While our dataset was synthetic, the iterative collaboration",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_525,2025,2018,approaches grounded in the learning sciences is a small step towards empowering them in their teaching journeys.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_749,2025,2018,and science identity development. In Proceedings of the 18th International Conference of the Learning,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_791,2025,2018,"From a learning sciences perspective, this study sheds light on how external scaffolds, such as AI analysis,",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_739,2025,2018,"Participatory digital mapping and the pursuit of a third space.  Journal of the Learning Sciences , 29(1),",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_496,2025,2018,the learning sciences more specifically signals how these experiences are only bolstered through an affective and,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_475,2025,2018,"connection. As conversations around technology and young children continue to evolve, learning sciences",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_865,2025,2018,conceptualization of affective revelations contributes to learning sciences research theorizing,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_717,2025,2018,"research in the learning sciences, the project challenges infirmin g narratives of children",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_701,2025,2018,Research in Cognitive Science and the Learning Sciences has examined how to support learners to attend,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_828,2025,2018,"and what this perspective adds to conceptualizations of enactment in the learning sciences (Poizat et al, 2024). In",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_625,2025,2018,"the societal impact of learning sciences via simulation, especially in the context of higher education, educational",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_892,2025,2018,"to promote equity over multiple timescales. Journal of the Learning Sciences , 32(1), 110–136.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_780,2025,2018,"learning sciences, design -based research is a foundational logic of inquiry used to construct, test, and advance",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_640,2025,2018,research as we consider questions that rupture core assumptions about design in the learning sciences. Who and,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_804,2025,2018,teaching and learning using Black feminist-womanist storytelling methodologies. In Proceedings of the,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_865,2025,2018,Charting Directions for Learning Sciences Research and Practice,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_791,2025,2018,This study contributes to the learning sciences by examining how digital technologies are used in ways that situate,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_557,2025,2018,"question is the basis of scientific inquiry, and in education and the learning sciences, many models exist to support",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_513,2025,2018,"Soliman, D., & Feng, X. (2024). A knowledge building -modeling approach to scientific inquiry. Proceedings of",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_661,2025,2018,literacy. In Proceedings of the 52nd ACM technical symposium on computer science education (pp. 191-,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_712,2025,2018,Science Teaching. To be published in the Proceedings of  the International Conference for Learning,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_517,2025,2018,inclusive speculative design probes. In  Proceedings of the 2021 ACM Designing Interactive Systems,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_606,2025,2018,There is a growing body of literature in the learning sciences on ensemble learning within artistic disciplines,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_788,2025,2018,for Critical Action: Re -visioning Computational Thinking. In Proceedings of the 17th International,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_829,2025,2018,and synergistic scaffolding can facilitate increasingly sophisticated collaborative critique practices within a CSCL,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_828,2025,2018,"Fishman, B. J., Davis, E. A., & Chan, C. K. (2014). A learning sciences perspective on teacher learning research.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_845,2025,2018,defined CSCL as being “about learners learning together with the support of computers connected to each other,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_876,2025,2018,Learning Activities in Advanced Computer Science Contexts. In  Proceedings of the 15th International,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_695,2025,2018,"identify which group awareness elements, in unique collaborative contexts, lead to improved CSCL learning",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_625,2025,2018,"Example of an organization simulation in higher education.  Journal of the Learning Sciences ,  33 (2),",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_661,2025,2018,"Proceedings of the 50th ACM Technical Symposium on Computer Science Education , 825–831.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_758,2025,2018,knowledge building. We propose that intersubjective meaning making is still what makes CSCL interesting,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_712,2025,2018,"Nathan, M. J., & Alibali, M. W. (2010). Learning Sciences.  Wiley Interdisciplinary Reviews:Cognitive Science ,",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_854,2025,2018,"Abstract:  In CSCL, productive collaborative discourse requires continual advancement of",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_598,2025,2018,"rectifying issues early in the process. Thus, in the context of CSCL, the teachers need specific tools for monitoring",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_862,2025,2018,for CSCL and the design of learning environments. By scaffolding explicit reflection on AI collaboration—,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_890,2025,2018,"ML and GAI techniques have been extensively studied by the CSCL community to support qualitative analysis,",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025.md_21655,handle_1_627,2025,2018,"We propose an integrated analytical case to explore knowledge construction patterns in CSCL environments,",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025.md_21655,handle_1_625,2025,2018,"practices in higher education.  Information and Learning Sciences, 123 (11/12), 645-665. https://doi.org/10.1108/ILS-",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025.md_21655,handle_1_862,2025,2018,"Lu, J., Lajoie, S. P. & Wiseman, J. (2010). Scaffolding problem-based learning with CSCL tools.  Internatinal",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025.md_31422,handle_1_828,2025,2018,"Pellegrino, J. W. (2022). A learning sciences perspective on the design and use of assessment in education. In R.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025.md_31422,handle_1_734,2025,2018,understanding of how students regulate their learning in CSCL across modalities and how teachers can support,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025.md_31422,handle_1_876,2025,2018,"Baker, M., Reimann, P. (2024). CSCL: a learning and collaboration science?.  International Journal of Computer-",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2025,handle_1_661,2025,2018,a CSCL environment designed within the field of science education.  International Journal of Computer-,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2025,handle_1_489,2025,2018,computational thinking practices in embodied gesture.  Proceedings of the 15th International Conference,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2025,handle_1_701,2025,2018,capabilities to support a wider range of learning activities and learning sciences research endeavours.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2025,handle_1_585,2025,2018,"contemporary practices, co-design and participatory design within the Learning Sciences and related fields",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2025,handle_1_828,2025,2018,"the University of Hong Kong. His research interests include learning sciences, teacher education and development,",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2025,handle_1_814,2025,2018,platform for leaders and faculty in learning sciences programs to exchange resources and support each other in,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2025,handle_1_913,2025,2018,Are you leading or teaching in a learning sciences PhD or Master’s degree program? Or are you planning to,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2025,handle_1_625,2025,2018,"Example of an organization simulation in higher education. Journal of the Learning Sciences, 33(2),",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2025,handle_1_892,2025,2018,to Responsible Computing; and Equity in the Learning Sciences.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2025,handle_1_865,2025,2018,"My research seeks to advance connections among the learning sciences, educational technologies, and equity.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2025,handle_1_838,2025,2018,foundation of the exploring computer science professional development model. In  Proceedings of the,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2025,handle_1_858,2025,2018,"Abstract:  My research lies at the intersection of learning sciences, learning analytics, and",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2025,handle_1_679,2025,2018,"methods to study learning phenomena. In the field of CSCL, there is a growing need for integrated approaches",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025,handle_1_198,2025,2017,"Identities in Climate Change Learning. Journal of the Learning Sciences, 27(1), 8– 48.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025,handle_1_256,2025,2017,"collaborative science inquiry. Journal of the Learning Sciences , 28(4–5), 513 –555.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025,handle_1_206,2025,2017,"Kizito, R., & Brennan, K. (Eds.), Building Knowledge and Sustaining our Community: Proceedings of",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025,handle_1_305,2025,2017,"Ten graduate students (M.S., Ph.D.) studying learning sciences and design at a public university in the Western",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025,handle_1_271,2025,2017,The practice of scientific modeling has received substantial attention within the learning sciences and in the design,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025,handle_1_259,2025,2017,learning sciences (have and still) need to be thinking about how we study and design more inclusive and justice -,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_256,2025,2017,"data in community and citizen science. Journal of the Learning Sciences, 29(2), 224–263.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_232,2025,2017,Break Filter Bubbles in Recommendation Systems through Embodied AI Learning. In Proceedings of,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_253,2025,2017,"Hoadley, C. P. (2002). Creating Context: Design-based Research in Creating and Understanding CSCL.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_240,2025,2017,spaces using spatial replays. In Proceedings of the Learning Analytics and Knowledge Conference  (pp.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_206,2025,2017,Understanding of Research in a Knowledge Building Community. Proceedings of the 18th International,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_52695,handle_1_212,2025,2017,"and computer-supported collaborative learning (CSCL). International journal of Learning Technology,",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_217,2025,2017,In Proceedings of the third international conference on computer support for collaborative learning -99,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_302,2025,2017,"In Proceedings of the International Conference on Intelligent Tutoring Systems  (Vol. 194200), ITS’88,",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_198,2025,2017,"As the learning sciences seeks to counter the poly -crises and possibilities inherent to climate change, it will be",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_259,2025,2017,learning sciences (have and still) need to be thinking about how we study and design more inclusive and justice -,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_256,2025,2017,"Shape Collaborative Science Inquiry. Journal of the Learning Sciences, 28(4 –5), 513– 555.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_212,2025,2017,"Computer-Supported Collaborative Learning  (ijCSCL), I found that a transfer/acquisition conceptualization of",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_305,2025,2017,"at the Faculty of Q, University P, as part of the learning sciences curriculum. The course provides students with",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025.md_123078,handle_1_232,2025,2017,"understanding of complex systems. The Journal of the Learning Sciences, 16(3), 307 –331.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_212,2025,2017,"As a multidisciplinary field, Computer-Supported Collaborative Learning (CSCL) has given rise to",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_256,2025,2017,support for collaborative learning: Foundations for a CSCL community. Proceedings of CSCL 2002 (pp.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_213,2025,2017,Deciphering social and cognitive dynamics in collaborative problem solving with AI. Proceedings of the,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_217,2025,2017,Providing technological support for collaborative and discussion-based learning has long been a focus in CSCL,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_231,2025,2017,collaborative learning processes and outcomes in CSCL.,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_240,2025,2017,with multimodal learning analytics . In Proceedings of the Fifth Intl. Conf. on Learning Analytics and,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_192,2025,2017,"Collaborative Learning. In Proceedings of the 6th Conference on ACM Conversational User Interfaces,",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_222,2025,2017,"This study explored how students collaboratively design directed actions (DAs) for peers in a CSCL system. First,",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025,handle_1_210,2025,2017,"CSCL has been applied to online and hybrid learning environments, its integration into Immersive Virtual Reality",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025.md_21655,handle_1_212,2025,2017,computer-supported collaborative learning.  International Journal of CSCL .,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025.md_21655,handle_1_206,2025,2017,"Both CoPs included CSCL researchers. For instance, the notion of a knowledge building community",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025.md_21655,handle_1_256,2025,2017,implications. The Computer Supported Collaborative Learning (CSCL) community faces,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025.md_21655,handle_1_290,2025,2017,improvable knowledge building discourse. In  Proceedings of the 16th International Conference on,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025.md_21655,handle_1_258,2025,2017,on  student  knowledge  building  and  interaction  within  the  PyramidApp  CSCL  platform  (Manathunga  &,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025.md_31422,handle_1_231,2025,2017,A key interest in CSCL is understanding the fine-grained processes of collaboration and collaborative learning,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025.md_31422,handle_1_212,2025,2017,"CSCL.  International Journal of Computer-supported collaborative learning ,  1 , 315-337.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_cscl-2025.md_31422,handle_1_263,2025,2017,Supported Collaborative Learning  (ijCSCL) and identified five design patterns for online,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2025,handle_1_212,2025,2017,on Computer-Supported Collaborative Learning  –  CSCL 2023  (pp. 313-316). International Society of,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2025,handle_1_250,2025,2017,"researchers in the learning sciences, learning analytics, AIED, and educational data mining communities.",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_isls-2025,handle_1_243,2025,2017,"psychology, CSCL related research can be enriched with new perspectives and analysis methods",extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025,handle_1_315,2025,2016,Privilege in the Learning Sciences: Critical and Sociocultural Theories of Learning. New York:,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
proc_icls-2025,handle_1_375,2025,2016,Scholars in fields beyond the learning sciences have suggested that certain frames are effective in climate,extracted_from_md_references,Extracted via 0-cost reference block parsing from proceedings markdown; 2016-2022 proceedings reference extraction can be generated via Tier 3 PDF reference parsing.
